tissue_sample_id,communication_celltype,n_cells,dataset,donor,donor_ID,status,n_total_cells,n_tissue_samples_same_donor_status,fraction,meets_min_cells,coverage_status
"SCP1884::104689::Inflamed","B_cell::IgM-only",4,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.000690131124913734,FALSE,"low_cell_count"
"SCP1884::104689::Inflamed","B_cell::MZ",2,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.000345065562456867,FALSE,"low_cell_count"
"SCP1884::104689::Inflamed","B_cell::Naïve B",31,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.00534851621808144,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Endothelial",237,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.0408902691511387,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Epithelial",1515,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.261387163561077,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Mast",240,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.041407867494824,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Mesenchymal_stromal",420,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.072463768115942,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Myeloid",1509,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.260351966873706,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Plasma::Activated plasma",21,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.0036231884057971,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Plasma::IgA plasma",87,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.0150103519668737,TRUE,"adequate_cell_count"
"SCP1884::104689::Inflamed","Plasma::IgG plasma",14,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.00241545893719807,FALSE,"low_cell_count"
"SCP1884::104689::Inflamed","Plasma::Transitional B",0,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0,FALSE,"absent_zero_cells"
"SCP1884::104689::Inflamed","T_NK",1684,"SCP1884","104689","SCP1884::104689","Inflamed",5796,1,0.290545203588682,TRUE,"adequate_cell_count"
"SCP1884::105446::Inflamed","B_cell::ActB3",1,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.00138504155124654,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","B_cell::CSM",8,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.0110803324099723,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","B_cell::Centroblast B",0,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0,FALSE,"absent_zero_cells"
"SCP1884::105446::Inflamed","B_cell::Centrocyte B",0,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0,FALSE,"absent_zero_cells"
"SCP1884::105446::Inflamed","B_cell::DN2",4,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.00554016620498615,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","B_cell::IgM-only",0,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0,FALSE,"absent_zero_cells"
"SCP1884::105446::Inflamed","B_cell::MZ",0,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0,FALSE,"absent_zero_cells"
"SCP1884::105446::Inflamed","B_cell::Naïve B",3,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.00415512465373961,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","Endothelial",13,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.018005540166205,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","Epithelial",2,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.00277008310249308,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","Mast",53,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.0734072022160665,TRUE,"adequate_cell_count"
"SCP1884::105446::Inflamed","Mesenchymal_stromal",64,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.0886426592797784,TRUE,"adequate_cell_count"
"SCP1884::105446::Inflamed","Myeloid",73,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.101108033240997,TRUE,"adequate_cell_count"
"SCP1884::105446::Inflamed","Plasma::Activated plasma",243,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.336565096952909,TRUE,"adequate_cell_count"
"SCP1884::105446::Inflamed","Plasma::IgA plasma",36,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.0498614958448754,TRUE,"adequate_cell_count"
"SCP1884::105446::Inflamed","Plasma::IgG plasma",1,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.00138504155124654,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","Plasma::Transitional B",1,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.00138504155124654,FALSE,"low_cell_count"
"SCP1884::105446::Inflamed","T_NK",220,"SCP1884","105446","SCP1884::105446","Inflamed",722,1,0.304709141274238,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::ActB3",0,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0,FALSE,"absent_zero_cells"
"SCP1884::105598::Non-inflamed","B_cell::CSM",82,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.0130906768837803,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::Centroblast B",10,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.00159642401021711,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::Centrocyte B",4,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.000638569604086846,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::DN2",27,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.00431034482758621,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::IgM-only",3,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.000478927203065134,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::MZ",1,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.000159642401021711,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","B_cell::Naïve B",4,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.000638569604086846,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","Endothelial",147,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.0234674329501916,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Epithelial",1513,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.241538952745849,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Mast",131,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.0209131545338442,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Mesenchymal_stromal",638,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.101851851851852,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Myeloid",914,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.145913154533844,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Plasma::Activated plasma",575,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.091794380587484,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Plasma::IgA plasma",38,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.00606641123882503,TRUE,"adequate_cell_count"
"SCP1884::105598::Non-inflamed","Plasma::IgG plasma",1,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.000159642401021711,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","Plasma::Transitional B",1,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.000159642401021711,FALSE,"low_cell_count"
"SCP1884::105598::Non-inflamed","T_NK",2175,"SCP1884","105598","SCP1884::105598","Non-inflamed",6264,1,0.347222222222222,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::ActB3",50,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.00401832355541268,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::CSM",159,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.0127782689062123,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::Centroblast B",9,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.000723298239974283,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::Centrocyte B",4,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.000321465884433015,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::DN2",6,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.000482198826649522,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::IgM-only",1,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,8.03664711082536e-05,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::MZ",9,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.000723298239974283,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","B_cell::Naïve B",235,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.0188861207104396,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Endothelial",394,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.0316643896166519,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Epithelial",4282,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.344129229285542,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Mast",8,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.000642931768866029,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","Mesenchymal_stromal",2595,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.208550992525918,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Myeloid",1378,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.110744997187174,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Plasma::Activated plasma",118,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.00948324359077393,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Plasma::IgA plasma",1684,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.135337137346299,TRUE,"adequate_cell_count"
"SCP1884::109389::Non-inflamed","Plasma::IgG plasma",18,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.00144659647994857,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","Plasma::Transitional B",1,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,8.03664711082536e-05,FALSE,"low_cell_count"
"SCP1884::109389::Non-inflamed","T_NK",1492,"SCP1884","109389","SCP1884::109389","Non-inflamed",12443,1,0.119906774893514,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","B_cell::ActB3",0,"SCP1884","110216","SCP1884::110216","Control",2091,1,0,FALSE,"absent_zero_cells"
"SCP1884::110216::Control","B_cell::CSM",17,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.00813008130081301,FALSE,"low_cell_count"
"SCP1884::110216::Control","B_cell::Centroblast B",1,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.000478240076518412,FALSE,"low_cell_count"
"SCP1884::110216::Control","B_cell::Centrocyte B",1,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.000478240076518412,FALSE,"low_cell_count"
"SCP1884::110216::Control","B_cell::DN2",3,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.00143472022955524,FALSE,"low_cell_count"
"SCP1884::110216::Control","B_cell::IgM-only",0,"SCP1884","110216","SCP1884::110216","Control",2091,1,0,FALSE,"absent_zero_cells"
"SCP1884::110216::Control","B_cell::MZ",1,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.000478240076518412,FALSE,"low_cell_count"
"SCP1884::110216::Control","B_cell::Naïve B",1,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.000478240076518412,FALSE,"low_cell_count"
"SCP1884::110216::Control","Endothelial",11,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.00526064084170254,FALSE,"low_cell_count"
"SCP1884::110216::Control","Epithelial",747,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.357245337159254,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","Mast",78,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.0373027259684362,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","Mesenchymal_stromal",66,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.0315638450502152,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","Myeloid",171,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.0817790530846485,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","Plasma::Activated plasma",317,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.151602104256337,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","Plasma::IgA plasma",51,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.024390243902439,TRUE,"adequate_cell_count"
"SCP1884::110216::Control","Plasma::IgG plasma",0,"SCP1884","110216","SCP1884::110216","Control",2091,1,0,FALSE,"absent_zero_cells"
"SCP1884::110216::Control","Plasma::Transitional B",0,"SCP1884","110216","SCP1884::110216","Control",2091,1,0,FALSE,"absent_zero_cells"
"SCP1884::110216::Control","T_NK",626,"SCP1884","110216","SCP1884::110216","Control",2091,1,0.299378287900526,TRUE,"adequate_cell_count"
"SCP1884::115208::Inflamed","B_cell::ActB3",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::CSM",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::Centroblast B",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::Centrocyte B",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::DN2",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::IgM-only",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::MZ",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","B_cell::Naïve B",1,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.000257931390250193,FALSE,"low_cell_count"
"SCP1884::115208::Inflamed","Endothelial",19,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.00490069641475368,FALSE,"low_cell_count"
"SCP1884::115208::Inflamed","Epithelial",3479,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.897343306680423,TRUE,"adequate_cell_count"
"SCP1884::115208::Inflamed","Mast",2,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.000515862780500387,FALSE,"low_cell_count"
"SCP1884::115208::Inflamed","Mesenchymal_stromal",62,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.015991746195512,TRUE,"adequate_cell_count"
"SCP1884::115208::Inflamed","Myeloid",88,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.022697962342017,TRUE,"adequate_cell_count"
"SCP1884::115208::Inflamed","Plasma::Activated plasma",1,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.000257931390250193,FALSE,"low_cell_count"
"SCP1884::115208::Inflamed","Plasma::IgA plasma",20,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.00515862780500387,TRUE,"adequate_cell_count"
"SCP1884::115208::Inflamed","Plasma::IgG plasma",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","Plasma::Transitional B",0,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Inflamed","T_NK",205,"SCP1884","115208","SCP1884::115208","Inflamed",3877,1,0.0528759350012897,TRUE,"adequate_cell_count"
"SCP1884::115208::Non-inflamed","B_cell::ActB3",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::CSM",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::Centroblast B",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::Centrocyte B",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::DN2",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::IgM-only",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::MZ",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","B_cell::Naïve B",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","Endothelial",9,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0.00623700623700624,FALSE,"low_cell_count"
"SCP1884::115208::Non-inflamed","Epithelial",1399,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0.969507969507969,TRUE,"adequate_cell_count"
"SCP1884::115208::Non-inflamed","Mast",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","Mesenchymal_stromal",6,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0.00415800415800416,FALSE,"low_cell_count"
"SCP1884::115208::Non-inflamed","Myeloid",27,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0.0187110187110187,TRUE,"adequate_cell_count"
"SCP1884::115208::Non-inflamed","Plasma::Activated plasma",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","Plasma::IgA plasma",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","Plasma::IgG plasma",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","Plasma::Transitional B",0,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0,FALSE,"absent_zero_cells"
"SCP1884::115208::Non-inflamed","T_NK",2,"SCP1884","115208","SCP1884::115208","Non-inflamed",1443,1,0.00138600138600139,FALSE,"low_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::ActB3",22,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.00240752899978113,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::CSM",1068,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.116874589625739,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::Centroblast B",1325,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.144998905668636,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::Centrocyte B",706,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.0772597942657037,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::DN2",230,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.0251696213613482,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::IgM-only",39,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.00426789231779383,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::MZ",207,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.0226526592252134,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","B_cell::Naïve B",1124,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.123002845261545,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Endothelial",31,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.00339242722696432,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Epithelial",458,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.0501203764499891,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Mast",34,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.00372072663602539,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Mesenchymal_stromal",72,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.00787918581746553,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Myeloid",429,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.0469468154957321,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Plasma::Activated plasma",66,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.0072225869993434,TRUE,"adequate_cell_count"
"SCP1884::119540::Non-inflamed","Plasma::IgA plasma",11,"SCP1884","119540","SCP1884::119540","Non-inflamed",9138,1,0.00120376449989057,FALSE,"low_cell_count"
