dataset,sender,receiver,contrast,reference,target,n_reference_donors,n_target_donors,n_paired_donors,n_reference_only,n_target_only,both_groups_present
"SCP1884","B_cell::MZ","Epithelial","Stricture_minus_Control","Control","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Epithelial","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP1884","B_cell::MZ","Epithelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,1,0,4,1,TRUE
"SCP1884","B_cell::MZ","Epithelial","Stricture_minus_Inflamed","Inflamed","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Mast","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::MZ","Mast","Stricture_minus_Control","Control","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Mast","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP1884","B_cell::MZ","Mast","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,1,0,4,1,TRUE
"SCP1884","B_cell::MZ","Mast","Stricture_minus_Inflamed","Inflamed","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Mesenchymal_stromal","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::MZ","Mesenchymal_stromal","Stricture_minus_Control","Control","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Mesenchymal_stromal","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP1884","B_cell::MZ","Mesenchymal_stromal","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,1,0,4,1,TRUE
"SCP1884","B_cell::MZ","Mesenchymal_stromal","Stricture_minus_Inflamed","Inflamed","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Myeloid","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::MZ","Myeloid","Stricture_minus_Control","Control","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","Myeloid","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP1884","B_cell::MZ","Myeloid","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,1,0,4,1,TRUE
"SCP1884","B_cell::MZ","Myeloid","Stricture_minus_Inflamed","Inflamed","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","T_NK","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::MZ","T_NK","Stricture_minus_Control","Control","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::MZ","T_NK","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP1884","B_cell::MZ","T_NK","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,1,0,4,1,TRUE
"SCP1884","B_cell::MZ","T_NK","Stricture_minus_Inflamed","Inflamed","Stricture",1,0,0,1,0,FALSE
"SCP1884","B_cell::Naïve B","Endothelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::Naïve B","Endothelial","Stricture_minus_Control","Control","Stricture",4,0,0,4,0,FALSE
"SCP1884","B_cell::Naïve B","Endothelial","Inflamed_minus_Control","Control","Inflamed",4,3,0,4,3,TRUE
"SCP1884","B_cell::Naïve B","Endothelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",10,3,0,10,3,TRUE
"SCP1884","B_cell::Naïve B","Endothelial","Stricture_minus_Inflamed","Inflamed","Stricture",3,0,0,3,0,FALSE
"SCP1884","B_cell::Naïve B","Epithelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::Naïve B","Epithelial","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","B_cell::Naïve B","Epithelial","Inflamed_minus_Control","Control","Inflamed",5,3,0,5,3,TRUE
"SCP1884","B_cell::Naïve B","Epithelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",10,3,0,10,3,TRUE
"SCP1884","B_cell::Naïve B","Epithelial","Stricture_minus_Inflamed","Inflamed","Stricture",3,0,0,3,0,FALSE
"SCP1884","B_cell::Naïve B","Mast","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::Naïve B","Mast","Stricture_minus_Control","Control","Stricture",3,0,0,3,0,FALSE
"SCP1884","B_cell::Naïve B","Mast","Inflamed_minus_Control","Control","Inflamed",3,3,0,3,3,TRUE
"SCP1884","B_cell::Naïve B","Mast","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",9,3,0,9,3,TRUE
"SCP1884","B_cell::Naïve B","Mast","Stricture_minus_Inflamed","Inflamed","Stricture",3,0,0,3,0,FALSE
"SCP1884","B_cell::Naïve B","Mesenchymal_stromal","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::Naïve B","Mesenchymal_stromal","Stricture_minus_Control","Control","Stricture",4,0,0,4,0,FALSE
"SCP1884","B_cell::Naïve B","Mesenchymal_stromal","Inflamed_minus_Control","Control","Inflamed",4,3,0,4,3,TRUE
"SCP1884","B_cell::Naïve B","Mesenchymal_stromal","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",10,3,0,10,3,TRUE
"SCP1884","B_cell::Naïve B","Mesenchymal_stromal","Stricture_minus_Inflamed","Inflamed","Stricture",3,0,0,3,0,FALSE
"SCP1884","B_cell::Naïve B","Myeloid","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::Naïve B","Myeloid","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","B_cell::Naïve B","Myeloid","Inflamed_minus_Control","Control","Inflamed",5,3,0,5,3,TRUE
"SCP1884","B_cell::Naïve B","Myeloid","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",10,3,0,10,3,TRUE
"SCP1884","B_cell::Naïve B","Myeloid","Stricture_minus_Inflamed","Inflamed","Stricture",3,0,0,3,0,FALSE
"SCP1884","B_cell::Naïve B","T_NK","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","B_cell::Naïve B","T_NK","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","B_cell::Naïve B","T_NK","Inflamed_minus_Control","Control","Inflamed",5,3,0,5,3,TRUE
"SCP1884","B_cell::Naïve B","T_NK","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",10,3,0,10,3,TRUE
"SCP1884","B_cell::Naïve B","T_NK","Stricture_minus_Inflamed","Inflamed","Stricture",3,0,0,3,0,FALSE
"SCP1884","Plasma::Activated plasma","Endothelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Activated plasma","Endothelial","Stricture_minus_Control","Control","Stricture",4,0,0,4,0,FALSE
"SCP1884","Plasma::Activated plasma","Endothelial","Inflamed_minus_Control","Control","Inflamed",4,7,0,4,7,TRUE
"SCP1884","Plasma::Activated plasma","Endothelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",23,7,3,20,4,TRUE
"SCP1884","Plasma::Activated plasma","Endothelial","Stricture_minus_Inflamed","Inflamed","Stricture",7,0,0,7,0,FALSE
"SCP1884","Plasma::Activated plasma","Epithelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Activated plasma","Epithelial","Stricture_minus_Control","Control","Stricture",6,0,0,6,0,FALSE
"SCP1884","Plasma::Activated plasma","Epithelial","Inflamed_minus_Control","Control","Inflamed",6,7,0,6,7,TRUE
"SCP1884","Plasma::Activated plasma","Epithelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",23,7,3,20,4,TRUE
"SCP1884","Plasma::Activated plasma","Epithelial","Stricture_minus_Inflamed","Inflamed","Stricture",7,0,0,7,0,FALSE
"SCP1884","Plasma::Activated plasma","Mast","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Activated plasma","Mast","Stricture_minus_Control","Control","Stricture",4,0,0,4,0,FALSE
"SCP1884","Plasma::Activated plasma","Mast","Inflamed_minus_Control","Control","Inflamed",4,8,0,4,8,TRUE
"SCP1884","Plasma::Activated plasma","Mast","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",21,8,3,18,5,TRUE
"SCP1884","Plasma::Activated plasma","Mast","Stricture_minus_Inflamed","Inflamed","Stricture",8,0,0,8,0,FALSE
"SCP1884","Plasma::Activated plasma","Mesenchymal_stromal","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Activated plasma","Mesenchymal_stromal","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","Plasma::Activated plasma","Mesenchymal_stromal","Inflamed_minus_Control","Control","Inflamed",5,8,0,5,8,TRUE
"SCP1884","Plasma::Activated plasma","Mesenchymal_stromal","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",23,8,3,20,5,TRUE
"SCP1884","Plasma::Activated plasma","Mesenchymal_stromal","Stricture_minus_Inflamed","Inflamed","Stricture",8,0,0,8,0,FALSE
"SCP1884","Plasma::Activated plasma","Myeloid","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Activated plasma","Myeloid","Stricture_minus_Control","Control","Stricture",6,0,0,6,0,FALSE
"SCP1884","Plasma::Activated plasma","Myeloid","Inflamed_minus_Control","Control","Inflamed",6,8,0,6,8,TRUE
"SCP1884","Plasma::Activated plasma","Myeloid","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",23,8,3,20,5,TRUE
"SCP1884","Plasma::Activated plasma","Myeloid","Stricture_minus_Inflamed","Inflamed","Stricture",8,0,0,8,0,FALSE
"SCP1884","Plasma::Activated plasma","T_NK","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Activated plasma","T_NK","Stricture_minus_Control","Control","Stricture",6,0,0,6,0,FALSE
"SCP1884","Plasma::Activated plasma","T_NK","Inflamed_minus_Control","Control","Inflamed",6,8,0,6,8,TRUE
"SCP1884","Plasma::Activated plasma","T_NK","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",23,8,3,20,5,TRUE
"SCP1884","Plasma::Activated plasma","T_NK","Stricture_minus_Inflamed","Inflamed","Stricture",8,0,0,8,0,FALSE
"SCP1884","Plasma::IgA plasma","Endothelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgA plasma","Endothelial","Stricture_minus_Control","Control","Stricture",4,0,0,4,0,FALSE
"SCP1884","Plasma::IgA plasma","Endothelial","Inflamed_minus_Control","Control","Inflamed",4,8,0,4,8,TRUE
"SCP1884","Plasma::IgA plasma","Endothelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",22,8,5,17,3,TRUE
"SCP1884","Plasma::IgA plasma","Endothelial","Stricture_minus_Inflamed","Inflamed","Stricture",8,0,0,8,0,FALSE
"SCP1884","Plasma::IgA plasma","Epithelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgA plasma","Epithelial","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","Plasma::IgA plasma","Epithelial","Inflamed_minus_Control","Control","Inflamed",5,9,0,5,9,TRUE
"SCP1884","Plasma::IgA plasma","Epithelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",22,9,5,17,4,TRUE
"SCP1884","Plasma::IgA plasma","Epithelial","Stricture_minus_Inflamed","Inflamed","Stricture",9,0,0,9,0,FALSE
"SCP1884","Plasma::IgA plasma","Mast","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgA plasma","Mast","Stricture_minus_Control","Control","Stricture",3,0,0,3,0,FALSE
"SCP1884","Plasma::IgA plasma","Mast","Inflamed_minus_Control","Control","Inflamed",3,7,0,3,7,TRUE
"SCP1884","Plasma::IgA plasma","Mast","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",18,7,3,15,4,TRUE
"SCP1884","Plasma::IgA plasma","Mast","Stricture_minus_Inflamed","Inflamed","Stricture",7,0,0,7,0,FALSE
"SCP1884","Plasma::IgA plasma","Mesenchymal_stromal","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgA plasma","Mesenchymal_stromal","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","Plasma::IgA plasma","Mesenchymal_stromal","Inflamed_minus_Control","Control","Inflamed",5,10,0,5,10,TRUE
"SCP1884","Plasma::IgA plasma","Mesenchymal_stromal","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",22,10,5,17,5,TRUE
"SCP1884","Plasma::IgA plasma","Mesenchymal_stromal","Stricture_minus_Inflamed","Inflamed","Stricture",10,0,0,10,0,FALSE
"SCP1884","Plasma::IgA plasma","Myeloid","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgA plasma","Myeloid","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","Plasma::IgA plasma","Myeloid","Inflamed_minus_Control","Control","Inflamed",5,10,0,5,10,TRUE
"SCP1884","Plasma::IgA plasma","Myeloid","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",22,10,5,17,5,TRUE
"SCP1884","Plasma::IgA plasma","Myeloid","Stricture_minus_Inflamed","Inflamed","Stricture",10,0,0,10,0,FALSE
"SCP1884","Plasma::IgA plasma","T_NK","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgA plasma","T_NK","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","Plasma::IgA plasma","T_NK","Inflamed_minus_Control","Control","Inflamed",5,10,0,5,10,TRUE
"SCP1884","Plasma::IgA plasma","T_NK","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",22,10,5,17,5,TRUE
"SCP1884","Plasma::IgA plasma","T_NK","Stricture_minus_Inflamed","Inflamed","Stricture",10,0,0,10,0,FALSE
"SCP1884","Plasma::IgG plasma","Endothelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Endothelial","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Endothelial","Inflamed_minus_Control","Control","Inflamed",0,2,0,0,2,FALSE
"SCP1884","Plasma::IgG plasma","Endothelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Plasma::IgG plasma","Endothelial","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Plasma::IgG plasma","Epithelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Epithelial","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Epithelial","Inflamed_minus_Control","Control","Inflamed",0,2,0,0,2,FALSE
"SCP1884","Plasma::IgG plasma","Epithelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Plasma::IgG plasma","Epithelial","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Plasma::IgG plasma","Mast","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Mast","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Mast","Inflamed_minus_Control","Control","Inflamed",0,2,0,0,2,FALSE
"SCP1884","Plasma::IgG plasma","Mast","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Plasma::IgG plasma","Mast","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Plasma::IgG plasma","Mesenchymal_stromal","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Mesenchymal_stromal","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Mesenchymal_stromal","Inflamed_minus_Control","Control","Inflamed",0,2,0,0,2,FALSE
"SCP1884","Plasma::IgG plasma","Mesenchymal_stromal","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Plasma::IgG plasma","Mesenchymal_stromal","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Plasma::IgG plasma","Myeloid","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Myeloid","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","Myeloid","Inflamed_minus_Control","Control","Inflamed",0,2,0,0,2,FALSE
"SCP1884","Plasma::IgG plasma","Myeloid","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Plasma::IgG plasma","Myeloid","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Plasma::IgG plasma","T_NK","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","T_NK","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::IgG plasma","T_NK","Inflamed_minus_Control","Control","Inflamed",0,2,0,0,2,FALSE
"SCP1884","Plasma::IgG plasma","T_NK","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Plasma::IgG plasma","T_NK","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","Endothelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Endothelial","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Endothelial","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Endothelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","Endothelial","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Epithelial","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Epithelial","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Epithelial","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Epithelial","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","Epithelial","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mast","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mast","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mast","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mast","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","Mast","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mesenchymal_stromal","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mesenchymal_stromal","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mesenchymal_stromal","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Mesenchymal_stromal","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","Mesenchymal_stromal","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Myeloid","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Myeloid","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Myeloid","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","Myeloid","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","Myeloid","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","T_NK","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","T_NK","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","T_NK","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Plasma::Transitional B","T_NK","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",2,0,0,2,0,FALSE
"SCP1884","Plasma::Transitional B","T_NK","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::ActB3","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::ActB3","Stricture_minus_Control","Control","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::ActB3","Inflamed_minus_Control","Control","Inflamed",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::ActB3","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,0,0,4,0,FALSE
"SCP1884","Endothelial","B_cell::ActB3","Stricture_minus_Inflamed","Inflamed","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::CSM","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::CSM","Stricture_minus_Control","Control","Stricture",5,0,0,5,0,FALSE
"SCP1884","Endothelial","B_cell::CSM","Inflamed_minus_Control","Control","Inflamed",5,5,0,5,5,TRUE
"SCP1884","Endothelial","B_cell::CSM","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",20,5,1,19,4,TRUE
"SCP1884","Endothelial","B_cell::CSM","Stricture_minus_Inflamed","Inflamed","Stricture",5,0,0,5,0,FALSE
"SCP1884","Endothelial","B_cell::Centroblast B","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::Centroblast B","Stricture_minus_Control","Control","Stricture",3,0,0,3,0,FALSE
"SCP1884","Endothelial","B_cell::Centroblast B","Inflamed_minus_Control","Control","Inflamed",3,2,0,3,2,TRUE
"SCP1884","Endothelial","B_cell::Centroblast B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",5,2,0,5,2,TRUE
"SCP1884","Endothelial","B_cell::Centroblast B","Stricture_minus_Inflamed","Inflamed","Stricture",2,0,0,2,0,FALSE
"SCP1884","Endothelial","B_cell::Centrocyte B","Stricture_minus_Non_stricture","Non-stricture","Stricture",0,0,0,0,0,FALSE
"SCP1884","Endothelial","B_cell::Centrocyte B","Stricture_minus_Control","Control","Stricture",1,0,0,1,0,FALSE
"SCP1884","Endothelial","B_cell::Centrocyte B","Inflamed_minus_Control","Control","Inflamed",1,1,0,1,1,TRUE
"SCP1884","Endothelial","B_cell::Centrocyte B","Inflamed_minus_Non_inflamed","Non-inflamed","Inflamed",4,1,0,4,1,TRUE
